"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Schwarber, Kyle","656941","2024","692","384",0.248,0.256,-0.008000000000000007,0.485,0.512,-0.027000000000000024,0.366,0.38,-0.014000000000000012
"Castellanos, Nick","592206","2024","659","469",0.254,0.271,-0.017000000000000015,0.431,0.441,-0.010000000000000009,0.321,0.333,-0.01200000000000001
"Harper, Bryce","547180","2024","631","415",0.285,0.267,0.01799999999999996,0.525,0.474,0.051000000000000045,0.38,0.357,0.02300000000000002
"Bohm, Alec","664761","2024","606","474",0.28,0.288,-0.007999999999999952,0.448,0.444,0.0040000000000000036,0.335,0.342,-0.007000000000000006
"Stott, Bryson","681082","2024","571","422",0.245,0.254,-0.009000000000000008,0.356,0.363,-0.007000000000000006,0.296,0.306,-0.010000000000000009
"Turner, Trea","607208","2024","539","408",0.295,0.264,0.030999999999999972,0.469,0.419,0.04999999999999999,0.349,0.318,0.030999999999999972
"Marsh, Brandon","669016","2024","476","270",0.249,0.236,0.013000000000000012,0.419,0.406,0.012999999999999956,0.326,0.324,0.0020000000000000018
"Realmuto, J.T.","592663","2024","413","279",0.266,0.268,-0.0020000000000000018,0.429,0.459,-0.030000000000000027,0.326,0.339,-0.013000000000000012
"Rojas, Johan","679032","2024","363","277",0.243,0.225,0.017999999999999988,0.322,0.292,0.030000000000000027,0.265,0.25,0.015000000000000013
